primaryID,name,synonym
http://www.wikidata.org/entity/Q421336,dihydroergotamine,"5'-Benzyl-12'-hydroxy-2'-methyl-3',6',18-trioxo-9,10-dihydroergotaman"
http://www.wikidata.org/entity/Q421336,dihydroergotamine,"5'-benzyl-12'-hydroxy-2'-methyl-3',6',18-trioxo-9,10-dihydroergotaman"
http://www.wikidata.org/entity/Q421336,dihydroergotamine,"(2R,4R,7R)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-6-methyl-6,11-diazatetracyclo[7.6.1.02,7.012,16]hexadeca-1(16),9,12,14-tetraene-4-carboxamide"
http://www.wikidata.org/entity/Q421342,phenylbutazone,Phenylbutazonum
http://www.wikidata.org/entity/Q421342,phenylbutazone,Phenylbutazon
http://www.wikidata.org/entity/Q421342,phenylbutazone,Phenbutazone
http://www.wikidata.org/entity/Q421342,phenylbutazone,Fenilbutazona
http://www.wikidata.org/entity/Q421342,phenylbutazone,Butazolidine®
http://www.wikidata.org/entity/Q421342,phenylbutazone,BUT137
http://www.wikidata.org/entity/Q421342,phenylbutazone,"4-n-Butyl-1,2-diphenyl-3,5-pyrazolidinedione"
http://www.wikidata.org/entity/Q421342,phenylbutazone,"4-BUTYL-1,2-diphenyl-pyrazolidine-3,5-dione"
http://www.wikidata.org/entity/Q421342,phenylbutazone,"4-Butyl-1,2-diphenyl-3,5-pyrazolidinedione"
http://www.wikidata.org/entity/Q421342,phenylbutazone,"3,5-Dioxo-1,2-diphenyl-4-n-butylpyrazolidine"
http://www.wikidata.org/entity/Q421342,phenylbutazone,"1,2-Diphenyl-3,5-dioxo-4-n-butylpyrazoline"
http://www.wikidata.org/entity/Q421342,phenylbutazone,Phenylbutazone
http://www.wikidata.org/entity/Q421346,triphosgene,BTC
http://www.wikidata.org/entity/Q906351,triptolide,Triptolide
http://www.wikidata.org/entity/Q906414,methsuximide,Petinutin®
http://www.wikidata.org/entity/Q906414,methsuximide,"N,2-Dimethyl-2-phenylsuccinimide"
http://www.wikidata.org/entity/Q906414,methsuximide,N-methyl-alpha-methyl-alpha-phenylsuccinimide
http://www.wikidata.org/entity/Q906414,methsuximide,Metsuccimide
http://www.wikidata.org/entity/Q906414,methsuximide,Metosuccimmide
http://www.wikidata.org/entity/Q906414,methsuximide,Methsuximid
http://www.wikidata.org/entity/Q906414,methsuximide,Mesuximidum
http://www.wikidata.org/entity/Q906414,methsuximide,Mesuximide
http://www.wikidata.org/entity/Q906414,methsuximide,Mesuximida
http://www.wikidata.org/entity/Q906414,methsuximide,Celontin®
http://www.wikidata.org/entity/Q906414,methsuximide,Alpha-methylphensuximide
http://www.wikidata.org/entity/Q906414,methsuximide,Alpha-methyl-alpha-phenyl n-methyl succinimide
http://www.wikidata.org/entity/Q906414,methsuximide,"1,3-Dimethyl-3-phenylsuccinimide"
http://www.wikidata.org/entity/Q906414,methsuximide,"1,3-Dimethyl-3-phenyl-pyrrolidin-2,5-dione"
http://www.wikidata.org/entity/Q906414,methsuximide,"1,3-Dimethyl-3-phenyl-2,5-pyrrolidinedione"
http://www.wikidata.org/entity/Q906414,methsuximide,"1,3-Dimethyl-3-phenyl-2,5-dioxopyrrolidine"
http://www.wikidata.org/entity/Q906414,methsuximide,"(RS)-1,3-Dimethyl-3-phenyl-2,5-pyrrolidindion"
http://www.wikidata.org/entity/Q906414,methsuximide,Methsuximide
http://www.wikidata.org/entity/Q906429,chlorotoluene,chlorotoluenes
http://www.wikidata.org/entity/Q906440,nitroblue tetrazolium chloride,p-nitro blue tetrazolium chloride
http://www.wikidata.org/entity/Q906440,nitroblue tetrazolium chloride,Nitroblue tetrazolium chloride
http://www.wikidata.org/entity/Q906440,nitroblue tetrazolium chloride,Nitro Blue tetrazolium chloride
http://www.wikidata.org/entity/Q906440,nitroblue tetrazolium chloride,Nitro blue tetrazolium
http://www.wikidata.org/entity/Q906440,nitroblue tetrazolium chloride,"5,5'-diphenyl-3,3'-bis(4-nitrophenyl)-2,2'-(3,3'-dimethoxybiphenyl-4,4'-ylene)ditetrazolium dichloride"
http://www.wikidata.org/entity/Q906440,nitroblue tetrazolium chloride,"3,3'-[3,3'-dimethoxy(1,1'-biphenyl)-4,4'-diyl]bis[2-(4-nitrophenyl)-5-phenyl-2H-tetrazolium] dichloride"
http://www.wikidata.org/entity/Q906440,nitroblue tetrazolium chloride,"2,2'-(3,3'-dimethoxy-[1,1'-biphenyl]-4,4'-diyl)bis[3-(4-nitrophenyl)-5-phenyl-2H-tetrazol-3-ium] dichloride"
http://www.wikidata.org/entity/Q906440,nitroblue tetrazolium chloride,NBT
http://www.wikidata.org/entity/Q906444,nitrotriazolone,"3-nitro-1,2,4-triazol-5-one"
http://www.wikidata.org/entity/Q906444,nitrotriazolone,NTO
http://www.wikidata.org/entity/Q906453,posaconazole,Posaconazole
http://www.wikidata.org/entity/Q906536,ethyl green,Ethyl Green
http://www.wikidata.org/entity/Q906536,ethyl green,Brilliant Green
http://www.wikidata.org/entity/Q906592,non-coordinating anion,weakly coordinating anion
http://www.wikidata.org/entity/Q906600,pigment red 1,parared
http://www.wikidata.org/entity/Q906600,pigment red 1,paranitraniline red
http://www.wikidata.org/entity/Q907853,droxidopa,threo-Dopaserine
http://www.wikidata.org/entity/Q907853,droxidopa,SM-5688
http://www.wikidata.org/entity/Q907853,droxidopa,SM 5688
http://www.wikidata.org/entity/Q907853,droxidopa,Northera®
http://www.wikidata.org/entity/Q907853,droxidopa,L-Threodops
http://www.wikidata.org/entity/Q907853,droxidopa,L-threo-dihydroxyphenylserine
http://www.wikidata.org/entity/Q907853,droxidopa,L-DOPS
http://www.wikidata.org/entity/Q907853,droxidopa,L-Dihydroxyphenylserine
http://www.wikidata.org/entity/Q907853,droxidopa,Droxydopa
http://www.wikidata.org/entity/Q907853,droxidopa,"(2S,3R)-3,4-dihydroxy-phenylserine"
http://www.wikidata.org/entity/Q907853,droxidopa,"(-)-(2S,3R)-2-amino-3-hydroxy-3-(3,4-dihydroxyphenyl)propanoic acid"
http://www.wikidata.org/entity/Q907853,droxidopa,Droxidopa
http://www.wikidata.org/entity/Q907853,droxidopa,DOPS
http://www.wikidata.org/entity/Q907888,propacetamol,Propacetamol
http://www.wikidata.org/entity/Q907939,(RS)-nornicotine,nornicotine
http://www.wikidata.org/entity/Q907939,(RS)-nornicotine,(±)-nornicotine
http://www.wikidata.org/entity/Q907939,(RS)-nornicotine,(+-)-nornicotine
http://www.wikidata.org/entity/Q908009,digoxin Immune Fab (Ovine),Digibind
http://www.wikidata.org/entity/Q908013,fenbendazole,methyl 5-(phenylthio)-2-benzimidazolecarbamate
http://www.wikidata.org/entity/Q908013,fenbendazole,methyl [5-(phenylthio)-1H-benzimidazol-2-yl]carbamate
http://www.wikidata.org/entity/Q908013,fenbendazole,Hoe 881v
http://www.wikidata.org/entity/Q908013,fenbendazole,5-(phenylthio)-2-benzimidazolecarbamic acid methyl ester
http://www.wikidata.org/entity/Q908013,fenbendazole,2-(methoxycarbonylamino)-5-(phenylthio)benzimidazole
http://www.wikidata.org/entity/Q908013,fenbendazole,[5-(phenylthio)-1H-benzimidazol-2-yl]carbamic acid methyl ester
http://www.wikidata.org/entity/Q908026,denufosol,Up4dC
http://www.wikidata.org/entity/Q908026,denufosol,INS37217
http://www.wikidata.org/entity/Q908026,denufosol,dCp4U
http://www.wikidata.org/entity/Q908054,salvinorins,salvinorin
http://www.wikidata.org/entity/Q908194,ichthyotoxin,ichthyotoxins
http://www.wikidata.org/entity/Q908240,embutramide,Embutramide
http://www.wikidata.org/entity/Q908240,embutramide,Embutramid
http://www.wikidata.org/entity/Q908257,chloridazon,Pyrazonl
http://www.wikidata.org/entity/Q908257,chloridazon,pyrazon
http://www.wikidata.org/entity/Q908257,chloridazon,Curbetan
http://www.wikidata.org/entity/Q908257,chloridazon,Clorizol
http://www.wikidata.org/entity/Q908257,chloridazon,chloridazone
http://www.wikidata.org/entity/Q421453,ammonium thiosulfate,ammonium thiosulphate
http://www.wikidata.org/entity/Q421458,tetraethyl silicate,Tetraethyl silicate
http://www.wikidata.org/entity/Q421458,tetraethyl silicate,Tetraethoxysilane
http://www.wikidata.org/entity/Q421458,tetraethyl silicate,Ethyl orthosilicate
http://www.wikidata.org/entity/Q421458,tetraethyl silicate,Ethyl silicate
http://www.wikidata.org/entity/Q421457,iron(II) fluoride,ferrous fluoride
http://www.wikidata.org/entity/Q421465,barium iodide,"Barium iodide, anhydrous"
http://www.wikidata.org/entity/Q302171,pyrazophos,"O,O-Diethyl O-(5-methyl-6-(ethoxycarbonyl)-pyrazolo-(1,5-a)-pyrimid-2-yl)-thionophosphate"
http://www.wikidata.org/entity/Q302171,pyrazophos,"O-6-ethoxycarbonyl-5-methylpyrazolo[1,5-a]pyrimidin-2-yl O,O-diethyl phosphorothioate"
http://www.wikidata.org/entity/Q302171,pyrazophos,"Ethyl 2-((diethoxyphosphinothioyl)oxy)-5-methylpyrazolo(1,5-a)pyrimidine-6-carboxylate"
http://www.wikidata.org/entity/Q302171,pyrazophos,"2-(O,O-Diethylthionophosphoryl)-5-methyl-6-carbethoxy-pyrazolo-(1,5a)pyrimidine"
http://www.wikidata.org/entity/Q302247,15-cis-phytoene,cis-phytoene
http://www.wikidata.org/entity/Q302247,15-cis-phytoene,"(6E,10E,14E,16Z,18E,22E,26E)-2,6,10,14,19,23,27,31-octamethyldotriaconta-2,6,10,14,16,18,22,26,30-nonaene"
http://www.wikidata.org/entity/Q302865,chlorocresol,Chlorocresol
http://www.wikidata.org/entity/Q302865,chlorocresol,4-Chloro-3-methylphenol
http://www.wikidata.org/entity/Q303169,crotonoyl-CoA,trans-butyr-2-enoyl-CoA
http://www.wikidata.org/entity/Q303169,crotonoyl-CoA,Crotonyl-coenzyme A
http://www.wikidata.org/entity/Q303169,crotonoyl-CoA,crotonyl coenzyme A
http://www.wikidata.org/entity/Q303169,crotonoyl-CoA,(E)-but-2-enoyl-CoA
http://www.wikidata.org/entity/Q303472,ruthenium(III) chloride,ruthenium trichloride
http://www.wikidata.org/entity/Q303646,hydromorphone,Palladone®
http://www.wikidata.org/entity/Q303646,hydromorphone,Idromorfone
http://www.wikidata.org/entity/Q303646,hydromorphone,Hydromorphonum
http://www.wikidata.org/entity/Q303646,hydromorphone,Hydromorfona
http://www.wikidata.org/entity/Q303646,hydromorphone,Hidromorfona
http://www.wikidata.org/entity/Q303646,hydromorphone,Dimorphone
http://www.wikidata.org/entity/Q303646,hydromorphone,Dilaudid®
http://www.wikidata.org/entity/Q303646,hydromorphone,Dihydromorphinone
http://www.wikidata.org/entity/Q303646,hydromorphone,Dihydromorfinon
http://www.wikidata.org/entity/Q303646,hydromorphone,"7,8-Dihydromorphinone"
http://www.wikidata.org/entity/Q303646,hydromorphone,"6-Deoxy-7,8-dihydro-6-oxomorphine"
http://www.wikidata.org/entity/Q303646,hydromorphone,"4,5alpha-Epoxy-3-hydroxy-17-methyl-6-morphinanone"
http://www.wikidata.org/entity/Q303646,hydromorphone,"4,5-Epoxy-3-hydroxy-17-methylmorphinan-6-one"
http://www.wikidata.org/entity/Q303646,hydromorphone,"(-)-(5R)-4,5-Epoxy-3-hydroxy-9alpha-methylmorphinan-6-one"
http://www.wikidata.org/entity/Q303646,hydromorphone,hydromorphone hydrochloride
http://www.wikidata.org/entity/Q303646,hydromorphone,Hydromorphone
http://www.wikidata.org/entity/Q413739,calcium gluconate,Neocalglucon
http://www.wikidata.org/entity/Q413739,calcium gluconate,Glucobiogen
http://www.wikidata.org/entity/Q413739,calcium gluconate,E578
http://www.wikidata.org/entity/Q413739,calcium gluconate,"D-gluconic acid, calcium salt (2:1)"
http://www.wikidata.org/entity/Q413739,calcium gluconate,D-Gluconic acid calcium salt
http://www.wikidata.org/entity/Q413739,calcium gluconate,"Calcium gluconate, anhydrous"
http://www.wikidata.org/entity/Q413739,calcium gluconate,Calcium gluconate anhydrous
http://www.wikidata.org/entity/Q413739,calcium gluconate,Calcium gluconate
http://www.wikidata.org/entity/Q413739,calcium gluconate,Calcium di-gluconate
http://www.wikidata.org/entity/Q413739,calcium gluconate,Calciofon
http://www.wikidata.org/entity/Q413739,calcium gluconate,Calcii gluconas
http://www.wikidata.org/entity/Q413739,calcium gluconate,Calcarea gluconica
http://www.wikidata.org/entity/Q413740,astaxanthin,trans-Astaxanthin
http://www.wikidata.org/entity/Q413740,astaxanthin,Natupink
http://www.wikidata.org/entity/Q413740,astaxanthin,Lucantin Pink
http://www.wikidata.org/entity/Q413740,astaxanthin,E 161j
http://www.wikidata.org/entity/Q413740,astaxanthin,Carophyll Pink
http://www.wikidata.org/entity/Q413740,astaxanthin,BioAstin oleoresin
http://www.wikidata.org/entity/Q413740,astaxanthin,BioAstin
http://www.wikidata.org/entity/Q413740,astaxanthin,astaxanthine
http://www.wikidata.org/entity/Q413740,astaxanthin,Astaxanthin (6CI)
http://www.wikidata.org/entity/Q413740,astaxanthin,AstaREAL
http://www.wikidata.org/entity/Q413740,astaxanthin,All-trans-Astaxanthin
http://www.wikidata.org/entity/Q413740,astaxanthin,"All-trans-3,3'-dihydroxy-beta-Carotene-4,4'-dione (8CI)"
http://www.wikidata.org/entity/Q413740,astaxanthin,"All-trans-3,3'-dihydroxy-b-Carotene-4,4'-dione (8CI)"
http://www.wikidata.org/entity/Q413740,astaxanthin,"(6S)-6-hydroxy-3-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-18-[(4S)-4-hydroxy-2,6,6-trimethyl-3-oxocyclohex-1-en-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaen-1-yl]-2,4,4-trimethylcyclohex-2-en-1-one"
http://www.wikidata.org/entity/Q413740,astaxanthin,"(3S,3'S)-all-trans-Astaxanthin"
http://www.wikidata.org/entity/Q413740,astaxanthin,Astaxanthin
http://www.wikidata.org/entity/Q413744,lumiracoxib,Prexige®
http://www.wikidata.org/entity/Q413744,lumiracoxib,Lumiracoxibum
http://www.wikidata.org/entity/Q413744,lumiracoxib,COX189
http://www.wikidata.org/entity/Q413744,lumiracoxib,COX-189
http://www.wikidata.org/entity/Q413744,lumiracoxib,COX 189
http://www.wikidata.org/entity/Q413744,lumiracoxib,2-((2-chloro-6-fluorophenyl)amino)-5-methylbenzeneacetic acid
http://www.wikidata.org/entity/Q413744,lumiracoxib,Lumiracoxib
http://www.wikidata.org/entity/Q413755,benzyl benzoate,phenylmethyl benzoate
http://www.wikidata.org/entity/Q413755,benzyl benzoate,"benzoic acid, benzyl ester"
http://www.wikidata.org/entity/Q413755,benzyl benzoate,benzoic acid phenylmethyl ester
http://www.wikidata.org/entity/Q413762,hyoscyamine,Hyoscyaminum
http://www.wikidata.org/entity/Q413762,hyoscyamine,Hyoscyamin
http://www.wikidata.org/entity/Q413762,hyoscyamine,HyoMax
http://www.wikidata.org/entity/Q413762,hyoscyamine,Egazil
http://www.wikidata.org/entity/Q413762,hyoscyamine,Duboisine
http://www.wikidata.org/entity/Q413762,hyoscyamine,Donnamar
http://www.wikidata.org/entity/Q413762,hyoscyamine,Daturine
http://www.wikidata.org/entity/Q413762,hyoscyamine,Daturin
http://www.wikidata.org/entity/Q413762,hyoscyamine,Cystospaz
http://www.wikidata.org/entity/Q413762,hyoscyamine,Buwecon
http://www.wikidata.org/entity/Q413762,hyoscyamine,Anaspaz
http://www.wikidata.org/entity/Q413762,hyoscyamine,[3(S)-endo]-α-(hydroxymethyl)benzeneacetic acid 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester
http://www.wikidata.org/entity/Q413762,hyoscyamine,[3(S)-Endo]-alpha-(hydroxymethyl)benzeneacetic acid 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester
http://www.wikidata.org/entity/Q413762,hyoscyamine,(S)-atropine
http://www.wikidata.org/entity/Q413762,hyoscyamine,(S)-(−)-hyoscyamine
http://www.wikidata.org/entity/Q413762,hyoscyamine,(S)-(-)-Hyoscyamine
http://www.wikidata.org/entity/Q413762,hyoscyamine,(−)-hyoscyamine
http://www.wikidata.org/entity/Q413762,hyoscyamine,(−)-atropine
http://www.wikidata.org/entity/Q413762,hyoscyamine,(-)-Hyoscyamine
http://www.wikidata.org/entity/Q413762,hyoscyamine,(-)-Atropine
http://www.wikidata.org/entity/Q413762,hyoscyamine,"Tropine, (-)-tropate"
http://www.wikidata.org/entity/Q413762,hyoscyamine,Tropine-L-tropate
http://www.wikidata.org/entity/Q413762,hyoscyamine,Symax
http://www.wikidata.org/entity/Q413762,hyoscyamine,Spacol T/S
http://www.wikidata.org/entity/Q413762,hyoscyamine,NuLev
http://www.wikidata.org/entity/Q413762,hyoscyamine,Neoquess
http://www.wikidata.org/entity/Q413762,hyoscyamine,Levsinex
http://www.wikidata.org/entity/Q413762,hyoscyamine,Levsin
http://www.wikidata.org/entity/Q413762,hyoscyamine,Levbid
http://www.wikidata.org/entity/Q413762,hyoscyamine,L-Tropine Tropate
http://www.wikidata.org/entity/Q413762,hyoscyamine,L-Tropine tropate
http://www.wikidata.org/entity/Q413762,hyoscyamine,L-Hyoscyamine
http://www.wikidata.org/entity/Q413761,thiazolidine,tetrahydrothiazole
http://www.wikidata.org/entity/Q413761,thiazolidine,1-thia-3-azacyclopentane
http://www.wikidata.org/entity/Q421408,calcium phosphide,Tricalcium diphosphide
http://www.wikidata.org/entity/Q421412,chromium carbonyl,Hexacarbonylchromium
http://www.wikidata.org/entity/Q421412,chromium carbonyl,Cr(CO)6
http://www.wikidata.org/entity/Q421412,chromium carbonyl,chromium hexacarbonyl
http://www.wikidata.org/entity/Q421412,chromium carbonyl,[Cr(CO)6]
http://www.wikidata.org/entity/Q421416,gallium phosphide,gallium(III) phosphide
http://www.wikidata.org/entity/Q421420,syringol,Syringol
http://www.wikidata.org/entity/Q421420,syringol,"Pyrogallol 1,3-dimethyl ether"
http://www.wikidata.org/entity/Q421420,syringol,"2,6-dimethoxyphenol"
http://www.wikidata.org/entity/Q421420,syringol,"2-hydroxy-1,3-dimethoxybenzene"
http://www.wikidata.org/entity/Q421420,syringol,"1,3-dimethyl pyrogallate"
http://www.wikidata.org/entity/Q421420,syringol,"1,3-dimethoxy-2-hydroxybenzene"
http://www.wikidata.org/entity/Q421420,syringol,"1,3-di-O-methylpyrogallol"
http://www.wikidata.org/entity/Q421421,titanium(III) fluoride,trifluorotitanium
http://www.wikidata.org/entity/Q421421,titanium(III) fluoride,titanous fluoride
http://www.wikidata.org/entity/Q421421,titanium(III) fluoride,titanium trifluoride
http://www.wikidata.org/entity/Q421421,titanium(III) fluoride,titanium fluoride
http://www.wikidata.org/entity/Q421421,titanium(III) fluoride,TiF₃
http://www.wikidata.org/entity/Q309527,N-methyltyramine,p-(2-Methylaminoethyl)phenol
http://www.wikidata.org/entity/Q309527,N-methyltyramine,Methyl-4-tyramine
http://www.wikidata.org/entity/Q309527,N-methyltyramine,4-Hydroxy-N-methylphenethylamine
http://www.wikidata.org/entity/Q309528,p-cresidine,p-Cresidine
http://www.wikidata.org/entity/Q309533,N-glycoloyl-beta-neuraminic acid,NGNA
http://www.wikidata.org/entity/Q309533,N-glycoloyl-beta-neuraminic acid,NeuGc
http://www.wikidata.org/entity/Q309533,N-glycoloyl-beta-neuraminic acid,Neu5Gc
http://www.wikidata.org/entity/Q309533,N-glycoloyl-beta-neuraminic acid,N-Glycolylneuraminic acid
http://www.wikidata.org/entity/Q309533,N-glycoloyl-beta-neuraminic acid,N-glycolyl-beta-neuraminic acid
http://www.wikidata.org/entity/Q309533,N-glycoloyl-beta-neuraminic acid,GcNeu
http://www.wikidata.org/entity/Q309747,2-hydroxy-3-methoxybenzaldehyde,Oxy-2 methoxy-3 benzaldehyde
http://www.wikidata.org/entity/Q309747,2-hydroxy-3-methoxybenzaldehyde,6-Formylguaiacol
http://www.wikidata.org/entity/Q309747,2-hydroxy-3-methoxybenzaldehyde,6-Formyl-2-methoxyphenol
http://www.wikidata.org/entity/Q309747,2-hydroxy-3-methoxybenzaldehyde,3-methoxysalicylaldehyde
http://www.wikidata.org/entity/Q309747,2-hydroxy-3-methoxybenzaldehyde,2-Vanillin
http://www.wikidata.org/entity/Q309747,2-hydroxy-3-methoxybenzaldehyde,2-Hydroxy-m-anisaldehyde
http://www.wikidata.org/entity/Q309897,O-acetylserine,O3-acetyl-L-serine
http://www.wikidata.org/entity/Q309897,O-acetylserine,O-acetyl-L-serine
http://www.wikidata.org/entity/Q309897,O-acetylserine,"L-Serine, acetate (ester)"
http://www.wikidata.org/entity/Q310473,"N,N-dimethylaniline","N,N-Dimethylphenylamine"
http://www.wikidata.org/entity/Q310473,"N,N-dimethylaniline","N,N-Dimethylbenzeneamine"
http://www.wikidata.org/entity/Q310473,"N,N-dimethylaniline","N,N-Dimethylaniline"
http://www.wikidata.org/entity/Q310473,"N,N-dimethylaniline","N,N-Dimethyl-N-phenylamine"
http://www.wikidata.org/entity/Q310473,"N,N-dimethylaniline",Dimethylphenylamine
http://www.wikidata.org/entity/Q310473,"N,N-dimethylaniline",Dimethylaniline
http://www.wikidata.org/entity/Q310709,phenacyl bromide,omega-Bromoacetophenone
http://www.wikidata.org/entity/Q310709,phenacyl bromide,Bromomethyl phenyl ketone
http://www.wikidata.org/entity/Q310709,phenacyl bromide,alpha-Bromoacetophenone
http://www.wikidata.org/entity/Q310709,phenacyl bromide,2-Bromoacetophenone
http://www.wikidata.org/entity/Q304570,nitroxoline,Nitroxolinum
http://www.wikidata.org/entity/Q304570,nitroxoline,Nitroxoline
http://www.wikidata.org/entity/Q304570,nitroxoline,Nitroxolina
http://www.wikidata.org/entity/Q304570,nitroxoline,A-82
http://www.wikidata.org/entity/Q304570,nitroxoline,8-Hydroxy-5-nitroquinoline
http://www.wikidata.org/entity/Q304570,nitroxoline,5NOK
http://www.wikidata.org/entity/Q304570,nitroxoline,5-NOK
http://www.wikidata.org/entity/Q304570,nitroxoline,5-Nitrox
http://www.wikidata.org/entity/Q304570,nitroxoline,5-Nitro-8-quinolinol
http://www.wikidata.org/entity/Q304570,nitroxoline,5-Nitro-8-oxyquinoline
http://www.wikidata.org/entity/Q304570,nitroxoline,5-Nitro-8-hydroxyquinoline
http://www.wikidata.org/entity/Q304581,trimyristin,trimyristoylglycerol
http://www.wikidata.org/entity/Q304581,trimyristin,Tracylglycerol(42:0)
http://www.wikidata.org/entity/Q304581,trimyristin,Tracylglycerol(14:0/14:0/14:0)
http://www.wikidata.org/entity/Q304581,trimyristin,TG(42:0)
http://www.wikidata.org/entity/Q304581,trimyristin,TG(14:0/14:0/14:0)
http://www.wikidata.org/entity/Q304581,trimyristin,TG 14:0/14:0/14:0
http://www.wikidata.org/entity/Q304581,trimyristin,"Tetradecanoic acid, 1,2,3-propanetriyl ester"
http://www.wikidata.org/entity/Q304581,trimyristin,TAG(42:0)
http://www.wikidata.org/entity/Q304581,trimyristin,TAG(14:0/14:0/14:0)
http://www.wikidata.org/entity/Q304581,trimyristin,Myristin
http://www.wikidata.org/entity/Q304581,trimyristin,Myristic triglyceride
http://www.wikidata.org/entity/Q304581,trimyristin,Myristic acid triglyceride
http://www.wikidata.org/entity/Q304581,trimyristin,Glyceryl tritetradecanoate
http://www.wikidata.org/entity/Q304581,trimyristin,Glyceryl trimyristate
http://www.wikidata.org/entity/Q304581,trimyristin,Glycerol trimyristate
http://www.wikidata.org/entity/Q304581,trimyristin,"1,2,3-tritetradecanoylglycerol"
http://www.wikidata.org/entity/Q304581,trimyristin,"1,2,3-trimyristoylglycerol"
http://www.wikidata.org/entity/Q304581,trimyristin,"1,2,3-Propanetriol tritetradecanoate"
http://www.wikidata.org/entity/Q304782,etidocaine,"(+-)-N-(2,6-dimethylphenyl)-2-(ethylpropylamino)butanamide"
http://www.wikidata.org/entity/Q304782,etidocaine,"(+-)-2-(ethylpropylamino)-2',6'-butyroxylidide"
http://www.wikidata.org/entity/Q304850,triflic acid,trifluoromethanesulphonic acid
http://www.wikidata.org/entity/Q304850,triflic acid,trifluoromethanesulfonic acid
http://www.wikidata.org/entity/Q304850,triflic acid,trifluoromethane sulfonic acid
http://www.wikidata.org/entity/Q304850,triflic acid,Triflic acid
http://www.wikidata.org/entity/Q304850,triflic acid,TfOH
http://www.wikidata.org/entity/Q304850,triflic acid,perfluoromethanesulfonic acid
http://www.wikidata.org/entity/Q304850,triflic acid,HOTf
http://www.wikidata.org/entity/Q304850,triflic acid,CF3SO3H
http://www.wikidata.org/entity/Q304850,triflic acid,"1,1,1-trifluoromethanesulfonic acid"
http://www.wikidata.org/entity/Q305004,sodium butyrate,Sodium propanecarboxylate
http://www.wikidata.org/entity/Q305004,sodium butyrate,Sodium n-butyrate
http://www.wikidata.org/entity/Q305004,sodium butyrate,"Butyric acid, sodium salt"
http://www.wikidata.org/entity/Q305004,sodium butyrate,Butyric acid sodium salt
http://www.wikidata.org/entity/Q305004,sodium butyrate,Butyrate sodium
http://www.wikidata.org/entity/Q305004,sodium butyrate,"Butanoic acid, sodium salt (1:1)"
http://www.wikidata.org/entity/Q305004,sodium butyrate,"Butanoic acid, sodium salt"
http://www.wikidata.org/entity/Q421567,ethosuximide,"3-Methyl-3-ethylpyrrolidine-2,5-dione"
http://www.wikidata.org/entity/Q421567,ethosuximide,"3-methyl-3-ethylpyrrolidine-2,5-dione"
http://www.wikidata.org/entity/Q421567,ethosuximide,3-Ethyl-3-methylsuccinimide
http://www.wikidata.org/entity/Q421567,ethosuximide,3-ethyl-3-methylsuccinimide
http://www.wikidata.org/entity/Q421567,ethosuximide,"3-ethyl-3-methyl-2,5-pyrrolidinedione"
http://www.wikidata.org/entity/Q421567,ethosuximide,2-Methyl-2-ethylsuccinimide
http://www.wikidata.org/entity/Q421567,ethosuximide,2-methyl-2-ethylsuccinimide
http://www.wikidata.org/entity/Q421567,ethosuximide,2-ethyl-2-methylsuccinimide
http://www.wikidata.org/entity/Q421567,ethosuximide,(±)-2-ethyl-2-methylsuccinimide
http://www.wikidata.org/entity/Q421567,ethosuximide,(+-)-2-Ethyl-2-methylsuccinimide
http://www.wikidata.org/entity/Q421567,ethosuximide,(+-)-2-ethyl-2-methylsuccinimide
http://www.wikidata.org/entity/Q421567,ethosuximide,Ethosuximide
http://www.wikidata.org/entity/Q421530,hexahydroazepine,hexamethylenimine
http://www.wikidata.org/entity/Q421530,hexahydroazepine,hexamethyleneimine
http://www.wikidata.org/entity/Q421530,hexahydroazepine,hexahydro-1H-azepine
http://www.wikidata.org/entity/Q421530,hexahydroazepine,azepane
http://www.wikidata.org/entity/Q421530,hexahydroazepine,azacycloheptane
http://www.wikidata.org/entity/Q421547,rilpivirine,TMC278
http://www.wikidata.org/entity/Q421547,rilpivirine,TMC-278
http://www.wikidata.org/entity/Q421547,rilpivirine,TMC 278
http://www.wikidata.org/entity/Q421547,rilpivirine,R-278474
http://www.wikidata.org/entity/Q421547,rilpivirine,"4-{[4-({4-[(e)-2-cyanovinyl]-2,6-dimethylphenyl}amino)pyrimidin-2-yl]amino}benzonitrile"
http://www.wikidata.org/entity/Q421552,raltegravir,Raltegravir
http://www.wikidata.org/entity/Q421552,raltegravir,MK-0518
http://www.wikidata.org/entity/Q421552,raltegravir,RAL
http://www.wikidata.org/entity/Q421557,2-butoxyethanol,Poly-solv eb
http://www.wikidata.org/entity/Q421557,2-butoxyethanol,O-butyl ethylene glycol
http://www.wikidata.org/entity/Q421557,2-butoxyethanol,N-Butyl cellosolve
http://www.wikidata.org/entity/Q421557,2-butoxyethanol,N-Butoxyethanol sodium salt
http://www.wikidata.org/entity/Q421557,2-butoxyethanol,n-butoxyethanol
http://www.wikidata.org/entity/Q421557,2-butoxyethanol,Monobutyl glycol ether
